time,wave [m],stroke [m],stroke speed [m/s],angle [deg],angular_speed [deg/s],F_PTO [N],Energy [J]
108.71,1.465,1.874,-0.865,0.0,0.0,167015.561,24558274.574
108.72,1.463,1.866,-0.783,0.0,0.0,167015.561,24558274.574
108.73,1.46,1.858,-0.708,0.0,0.0,167015.561,24558274.574
108.74,1.458,1.852,-0.641,0.0,0.0,167015.561,24558274.574
108.75,1.455,1.845,-0.58,0.0,0.0,167015.561,24558274.574
108.76,1.453,1.84,-0.525,0.0,0.0,167015.561,24558274.574
108.77,1.45,1.835,-0.475,0.0,0.0,167015.561,24558274.574
108.78,1.447,1.83,-0.43,0.0,0.0,167015.561,24558274.574
108.79,1.444,1.826,-0.389,0.0,0.0,167015.561,24558274.574
108.8,1.442,1.823,-0.352,0.0,0.0,167015.561,24558274.574
108.81,1.439,1.819,-0.318,0.0,0.0,167015.561,24558274.574
108.82,1.436,1.816,-0.288,0.0,0.0,167015.561,24558274.574
108.83,1.433,1.814,-0.261,0.0,0.0,167015.561,24558274.574
108.84,1.43,1.811,-0.236,0.0,0.0,167015.561,24558274.574
108.85,1.427,1.809,-0.213,0.0,0.0,167015.561,24558274.574
108.86,1.424,1.807,-0.193,0.0,0.0,167015.561,24558274.574
108.87,1.421,1.805,-0.175,0.0,0.0,167015.561,24558274.574
108.88,1.418,1.803,-0.158,0.0,0.0,167015.561,24558274.574
108.89,1.414,1.802,-0.143,0.0,0.0,167015.561,24558274.574
108.9,1.411,1.8,-0.129,0.0,0.0,167015.561,24558274.574
108.91,1.408,1.799,-0.117,0.0,0.0,167015.561,24558274.574
108.92,1.405,1.798,-0.106,0.0,0.0,167015.561,24558274.574
108.93,1.402,1.797,-0.096,0.0,0.0,167015.561,24558274.574
108.94,1.399,1.796,-0.087,0.0,0.0,167015.561,24558274.574
108.95,1.396,1.795,-0.079,0.0,0.0,167015.561,24558274.574
108.96,1.393,1.795,-0.071,0.0,0.0,167015.561,24558274.574
108.97,1.39,1.794,-0.064,0.0,0.0,167015.561,24558274.574
108.98,1.387,1.793,-0.058,0.0,0.0,167015.561,24558274.574
108.99,1.384,1.793,-0.053,0.0,0.0,167015.561,24558274.574
109.0,1.381,1.792,-0.048,0.0,0.0,167015.561,24558274.574
109.01,1.378,1.792,-0.043,0.0,0.0,167015.561,24558274.574
109.02,1.375,1.791,-0.039,0.0,0.0,167015.561,24558274.574
109.03,1.372,1.791,-0.035,0.0,0.0,167015.561,24558274.574
109.04,1.369,1.791,-0.032,0.0,0.0,167015.561,24558274.574
109.05,1.366,1.79,-0.029,0.0,0.0,167015.561,24558274.574
109.06,1.364,1.79,-0.026,0.0,0.0,167015.561,24558274.574
109.07,1.361,1.79,-0.024,0.0,0.0,167015.561,24558274.574
109.08,1.358,1.79,-0.021,0.0,0.0,167015.561,24558274.574
109.09,1.356,1.789,-0.019,0.0,0.0,167015.561,24558274.574
109.1,1.353,1.789,-0.018,0.0,0.0,167015.561,24558274.574
109.11,1.35,1.789,-0.016,0.0,0.0,167015.561,24558274.574
109.12,1.348,1.789,-0.014,0.0,0.0,167015.561,24558274.574
109.13,1.346,1.789,-0.013,0.0,0.0,167015.561,24558274.574
109.14,1.343,1.789,-0.012,0.0,0.0,167015.561,24558274.574
109.15,1.341,1.789,-0.011,0.0,0.0,167015.561,24558274.574
109.16,1.339,1.788,-0.01,0.0,0.0,167015.561,24558274.574
109.17,1.337,1.788,-0.009,0.0,0.0,167015.561,24558274.574
109.18,1.334,1.788,-0.008,0.0,0.0,167015.561,24558274.574
109.19,1.332,1.788,-0.007,0.0,0.0,167015.561,24558274.574
109.2,1.33,1.788,-0.006,0.0,0.0,167015.561,24558274.574
109.21,1.329,1.788,-0.006,0.0,0.0,167015.561,24558274.574
109.22,1.327,1.788,-0.005,0.0,0.0,167015.561,24558274.574
109.23,1.325,1.788,-0.005,0.0,0.0,167015.561,24558274.574
109.24,1.323,1.788,-0.004,0.0,0.0,167015.561,24558274.574
109.25,1.322,1.788,-0.004,0.0,0.0,167015.561,24558274.574
109.26,1.32,1.788,-0.004,0.0,0.0,167015.561,24558274.574
109.27,1.319,1.788,-0.003,0.0,0.0,167015.561,24558274.574
109.28,1.317,1.788,-0.003,0.0,0.0,167015.561,24558274.574
109.29,1.316,1.788,-0.003,0.0,0.0,167015.561,24558274.574
109.3,1.315,1.788,-0.002,0.0,0.0,167015.561,24558274.574
109.31,1.314,1.788,-0.002,0.0,0.0,167015.561,24558274.574
109.32,1.313,1.788,-0.002,0.0,0.0,167015.561,24558274.574
109.33,1.311,1.788,-0.002,0.0,0.0,167015.561,24558274.574
109.34,1.311,1.788,-0.002,0.0,0.0,167015.561,24558274.574
109.35,1.31,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.36,1.309,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.37,1.308,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.38,1.308,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.39,1.307,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.4,1.306,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.41,1.306,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.42,1.306,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.43,1.305,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.44,1.305,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.45,1.305,1.788,-0.001,0.0,0.0,167015.561,24558274.574
109.46,1.305,1.788,-0.0,0.0,0.0,167015.561,24558274.574
109.47,1.305,1.788,-0.0,0.0,0.0,167015.561,24558274.574
109.48,1.305,1.788,-0.0,0.0,0.0,167015.561,24558274.574
109.49,1.305,1.788,-0.0,0.0,0.0,167015.561,24558274.574
109.5,1.305,1.788,-0.0,0.0,0.0,167015.561,24558274.574
109.51,1.305,1.788,-0.0,0.0,0.0,167015.561,24558274.574
109.52,1.305,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.53,1.306,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.54,1.306,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.55,1.306,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.56,1.307,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.57,1.307,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.58,1.308,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.59,1.308,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.6,1.309,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.61,1.309,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.62,1.31,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.63,1.311,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.64,1.311,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.65,1.312,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.66,1.313,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.67,1.314,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.68,1.314,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.69,1.315,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.7,1.316,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.71,1.316,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.72,1.317,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.73,1.318,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.74,1.319,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.75,1.319,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.76,1.32,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.77,1.321,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.78,1.321,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.79,1.322,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.8,1.322,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.81,1.323,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.82,1.323,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.83,1.324,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.84,1.324,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.85,1.325,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.86,1.325,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.87,1.325,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.88,1.325,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.89,1.326,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.9,1.326,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.91,1.326,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.92,1.325,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.93,1.325,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.94,1.325,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.95,1.325,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.96,1.324,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.97,1.324,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.98,1.323,1.787,-0.0,0.0,0.0,167015.561,24558274.574
109.99,1.322,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.0,1.321,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.01,1.32,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.02,1.319,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.03,1.318,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.04,1.317,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.05,1.316,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.06,1.314,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.07,1.312,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.08,1.311,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.09,1.309,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.1,1.307,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.11,1.304,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.12,1.302,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.13,1.299,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.14,1.297,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.15,1.294,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.16,1.291,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.17,1.288,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.18,1.285,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.19,1.281,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.2,1.278,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.21,1.274,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.22,1.27,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.23,1.266,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.24,1.262,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.25,1.257,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.26,1.253,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.27,1.248,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.28,1.243,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.29,1.238,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.3,1.233,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.31,1.227,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.32,1.222,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.33,1.216,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.34,1.21,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.35,1.203,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.36,1.197,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.37,1.19,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.38,1.184,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.39,1.177,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.4,1.17,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.41,1.162,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.42,1.155,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.43,1.147,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.44,1.139,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.45,1.131,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.46,1.123,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.47,1.114,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.48,1.106,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.49,1.097,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.5,1.088,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.51,1.079,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.52,1.069,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.53,1.06,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.54,1.05,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.55,1.04,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.56,1.03,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.57,1.02,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.58,1.009,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.59,0.999,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.6,0.988,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.61,0.977,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.62,0.966,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.63,0.955,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.64,0.943,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.65,0.932,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.66,0.92,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.67,0.908,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.68,0.896,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.69,0.883,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.7,0.871,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.71,0.859,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.72,0.846,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.73,0.833,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.74,0.82,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.75,0.807,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.76,0.794,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.77,0.78,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.78,0.767,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.79,0.753,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.8,0.739,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.81,0.725,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.82,0.711,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.83,0.697,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.84,0.683,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.85,0.668,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.86,0.654,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.87,0.639,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.88,0.625,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.89,0.61,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.9,0.595,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.91,0.58,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.92,0.565,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.93,0.55,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.94,0.535,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.95,0.52,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.96,0.504,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.97,0.489,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.98,0.473,1.787,-0.0,0.0,0.0,167015.561,24558274.574
110.99,0.458,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.0,0.442,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.01,0.427,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.02,0.411,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.03,0.395,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.04,0.379,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.05,0.364,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.06,0.348,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.07,0.332,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.08,0.316,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.09,0.3,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.1,0.284,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.11,0.268,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.12,0.252,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.13,0.236,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.14,0.22,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.15,0.204,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.16,0.188,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.17,0.172,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.18,0.156,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.19,0.14,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.2,0.124,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.21,0.108,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.22,0.092,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.23,0.076,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.24,0.06,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.25,0.044,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.26,0.028,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.27,0.012,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.28,-0.004,1.787,-0.0,0.0,0.0,167015.561,24558274.574
111.29,-0.02,1.787,0.0,0.0,0.0,167015.561,24558274.574
111.3,-0.035,1.788,0.01,0.0,0.0,167015.561,24558274.574
111.31,-0.051,1.788,0.018,0.0,0.0,167015.561,24558274.574
111.32,-0.067,1.788,0.012,0.0,0.0,167015.561,24558274.574
111.33,-0.083,1.788,-0.015,0.0,0.0,167015.561,24558274.574
111.34,-0.098,1.787,-0.066,0.0,0.0,167015.561,24558274.574
111.35,-0.114,1.786,-0.136,0.0,0.0,167015.561,24558274.574
111.36,-0.129,1.785,-0.216,0.0,0.0,167015.561,24558274.574
111.37,-0.145,1.782,-0.292,0.0,0.0,167015.561,24558274.574
111.38,-0.16,1.779,-0.366,0.0,0.0,167015.561,24558274.574
111.39,-0.175,1.775,-0.441,0.0,0.0,167015.561,24558274.574
111.4,-0.191,1.77,-0.515,0.0,0.0,167015.561,24558274.574
111.41,-0.206,1.765,-0.59,0.0,0.0,167015.561,24558274.574
111.42,-0.221,1.758,-0.664,0.0,0.0,167015.561,24558274.574
111.43,-0.236,1.751,-0.739,0.0,0.0,167015.561,24558274.574
111.44,-0.251,1.743,-0.814,0.0,0.0,167015.561,24558274.574
111.45,-0.266,1.735,-0.889,0.0,0.0,166942.436,24558344.722
111.46,-0.281,1.726,-0.964,0.0,0.0,166505.791,24558772.341
111.47,-0.296,1.716,-1.039,0.0,0.0,165823.39,24559463.238
111.48,-0.311,1.705,-1.114,0.0,0.0,165030.633,24560302.563
111.49,-0.325,1.693,-1.189,0.0,0.0,164221.783,24561210.34
111.5,-0.34,1.681,-1.264,0.0,0.0,163449.966,24562141.476
111.51,-0.355,1.668,-1.339,0.0,0.0,162727.171,24563085.755
111.52,-0.369,1.654,-1.414,0.0,0.0,162024.251,24564067.839
111.53,-0.383,1.64,-1.489,0.0,0.0,161364.453,24565004.044
111.54,-0.398,1.625,-1.563,0.0,0.0,160806.622,24565809.282
111.55,-0.412,1.609,-1.638,0.0,0.0,160115.552,24566908.861
111.56,-0.426,1.592,-1.712,0.0,0.0,159128.047,24568601.279
111.57,-0.44,1.574,-1.786,0.0,0.0,157771.375,24571027.759
111.58,-0.454,1.556,-1.859,0.0,0.0,156063.264,24574172.255
111.59,-0.468,1.537,-1.933,0.0,0.0,154111.902,24577861.443
111.6,-0.482,1.517,-2.006,0.0,0.0,152115.942,24581764.733
111.61,-0.496,1.497,-2.079,0.0,0.0,150214.838,24585647.043
111.62,-0.509,1.476,-2.151,0.0,0.0,148315.548,24589664.335
111.63,-0.523,1.454,-2.224,0.0,0.0,146416.258,24593819.003
111.64,-0.537,1.431,-2.295,0.0,0.0,144516.967,24598110.337
111.65,-0.55,1.408,-2.367,0.0,0.0,142617.677,24602537.573
111.66,-0.563,1.384,-2.438,0.0,0.0,140718.387,24607099.9
111.67,-0.577,1.359,-2.508,0.0,0.0,138819.097,24611796.456
111.68,-0.59,1.334,-2.578,0.0,0.0,136919.259,24616627.792
111.69,-0.603,1.308,-2.647,0.0,0.0,134824.212,24622115.635
111.7,-0.616,1.281,-2.716,0.0,0.0,132475.924,24628425.814
111.71,-0.629,1.253,-2.785,0.0,0.0,129994.733,24635247.16
111.72,-0.642,1.225,-2.852,0.0,0.0,127469.175,24642350.296
111.73,-0.655,1.196,-2.919,0.0,0.0,124955.987,24649587.638
111.74,-0.667,1.167,-2.986,0.0,0.0,122480.104,24656893.393
111.75,-0.68,1.137,-3.051,0.0,0.0,120034.661,24664283.562
111.76,-0.692,1.106,-3.116,0.0,0.0,117589.466,24671828.389
111.77,-0.705,1.074,-3.181,0.0,0.0,115257.889,24679135.872
111.78,-0.717,1.042,-3.244,0.0,0.0,112909.099,24686659.265
111.79,-0.73,1.01,-3.307,0.0,0.0,110360.462,24695021.163
111.8,-0.742,0.976,-3.369,0.0,0.0,107508.864,24704576.73
111.81,-0.754,0.942,-3.43,0.0,0.0,104330.713,24715413.7
111.82,-0.766,0.908,-3.49,0.0,0.0,100881.941,24727352.377
111.83,-0.778,0.872,-3.549,0.0,0.0,97297.996,24739945.633
111.84,-0.79,0.837,-3.607,0.0,0.0,93772.269,24752550.524
111.85,-0.802,0.8,-3.664,0.0,0.0,90280.805,24765242.795
